areaType,areaName,areaCode,date,variants
nation,England,E92000001,2021-06-27,"[{'variant': 'Other', 'cumWeeklySequenced': 461463.0, 'newWeeklyPercentage': 0.13}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 461463.0, 'newWeeklyPercentage': 0.58}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 461463.0, 'newWeeklyPercentage': 99.02}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 461463.0, 'newWeeklyPercentage': 0.27}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-06-20,"[{'variant': 'Other', 'cumWeeklySequenced': 437787.0, 'newWeeklyPercentage': 0.16}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 437787.0, 'newWeeklyPercentage': 0.97}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 437787.0, 'newWeeklyPercentage': 98.74}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 437787.0, 'newWeeklyPercentage': 0.13}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-06-13,"[{'variant': 'Other', 'cumWeeklySequenced': 418672.0, 'newWeeklyPercentage': 0.18}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 418672.0, 'newWeeklyPercentage': 1.63}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 418672.0, 'newWeeklyPercentage': 98.19}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-06-06,"[{'variant': 'Other', 'cumWeeklySequenced': 403933.0, 'newWeeklyPercentage': 0.26}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 403933.0, 'newWeeklyPercentage': 4.64}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 403933.0, 'newWeeklyPercentage': 95.09}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 403933.0, 'newWeeklyPercentage': 0.01}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-05-30,"[{'variant': 'Other', 'cumWeeklySequenced': 385074.0, 'newWeeklyPercentage': 0.44}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 385074.0, 'newWeeklyPercentage': 9.22}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 385074.0, 'newWeeklyPercentage': 90.34}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-05-23,"[{'variant': 'Other', 'cumWeeklySequenced': 367033.0, 'newWeeklyPercentage': 0.89}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 367033.0, 'newWeeklyPercentage': 18.5}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 367033.0, 'newWeeklyPercentage': 80.61}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-05-16,"[{'variant': 'Other', 'cumWeeklySequenced': 355702.0, 'newWeeklyPercentage': 1.62}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 355702.0, 'newWeeklyPercentage': 35.37}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 355702.0, 'newWeeklyPercentage': 63.01}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-05-09,"[{'variant': 'Other', 'cumWeeklySequenced': 348154.0, 'newWeeklyPercentage': 2.49}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 348154.0, 'newWeeklyPercentage': 54.89}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 348154.0, 'newWeeklyPercentage': 42.62}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-05-02,"[{'variant': 'Other', 'cumWeeklySequenced': 342284.0, 'newWeeklyPercentage': 2.97}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 342284.0, 'newWeeklyPercentage': 70.92}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 342284.0, 'newWeeklyPercentage': 26.12}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-04-25,"[{'variant': 'Other', 'cumWeeklySequenced': 336253.0, 'newWeeklyPercentage': 3.65}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 336253.0, 'newWeeklyPercentage': 83.64}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 336253.0, 'newWeeklyPercentage': 12.71}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-04-18,"[{'variant': 'Other', 'cumWeeklySequenced': 330439.0, 'newWeeklyPercentage': 4.04}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 330439.0, 'newWeeklyPercentage': 89.05}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 330439.0, 'newWeeklyPercentage': 6.92}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-04-11,"[{'variant': 'Other', 'cumWeeklySequenced': 324368.0, 'newWeeklyPercentage': 3.51}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 324368.0, 'newWeeklyPercentage': 93.53}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 324368.0, 'newWeeklyPercentage': 2.96}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-04-04,"[{'variant': 'Other', 'cumWeeklySequenced': 318387.0, 'newWeeklyPercentage': 3.12}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 318387.0, 'newWeeklyPercentage': 95.61}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 318387.0, 'newWeeklyPercentage': 1.27}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-03-28,"[{'variant': 'Other', 'cumWeeklySequenced': 311537.0, 'newWeeklyPercentage': 2.36}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 311537.0, 'newWeeklyPercentage': 97.52}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 311537.0, 'newWeeklyPercentage': 0.12}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-03-21,"[{'variant': 'Other', 'cumWeeklySequenced': 301501.0, 'newWeeklyPercentage': 1.9}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 301501.0, 'newWeeklyPercentage': 98.1}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-03-14,"[{'variant': 'Other', 'cumWeeklySequenced': 287250.0, 'newWeeklyPercentage': 2.28}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 287250.0, 'newWeeklyPercentage': 97.72}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-03-07,"[{'variant': 'Other', 'cumWeeklySequenced': 274285.0, 'newWeeklyPercentage': 2.7}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 274285.0, 'newWeeklyPercentage': 97.3}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-02-28,"[{'variant': 'Other', 'cumWeeklySequenced': 261207.0, 'newWeeklyPercentage': 2.96}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 261207.0, 'newWeeklyPercentage': 97.04}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
